Distance,Battery,Motor
158.8368181,0.223654504,7.21934565
415.1986067,0.564433477,13.95914393
384.2157112,0.655685411,2.148725933
475.8928367,0.655896736,10.19749204
392.6057294,0.629712494,2.726820263
467.9983739,0.651701559,8.499777445
359.6791412,0.529462697,4.55111093
526.4793614,0.717268512,13.18587483
195.1967849,0.26650177,12.50665784
271.354439,0.390130467,5.648311382
294.6039141,0.539245673,1.755206778
320.7446059,0.449094924,7.815324108
289.3314155,0.393737804,13.57532166
119.8333381,0.163960646,11.89052889
357.6342802,0.491610767,10.74958279
272.4574368,0.382865524,7.422209099
135.8031033,0.183508699,16.67518746
561.2088757,0.797352966,6.442346428
501.9276314,0.677179812,17.57486423
156.5984264,0.218968368,7.97313153
281.4176302,0.390518933,9.004766961
575.9251681,0.776154672,18.26838144
91.2767583,0.123953364,14.36953629
273.8748296,0.369796922,17.10483328
294.7168036,0.487466774,2.401473546
124.2183594,0.231565538,1.678473756
141.7087441,0.19102442,18.1047885
77.41902463,0.104597532,16.76699303
396.8725721,0.544788567,11.06726186
84.16416072,0.122119233,5.161075137
420.0771542,0.581917248,9.281880172
346.7354469,0.506243211,4.877675263
343.463006,0.478476964,8.444614798
390.5479724,0.536142575,11.05159987
122.3973979,0.180870806,4.412809735
370.4783465,0.505810911,12.50809698
490.0079912,0.713893683,4.971429473
104.0093758,0.141024716,15.02047054
164.2397602,0.221577016,17.59777206
72.21653835,0.102216111,6.747602289
130.7215995,0.182205208,8.3731691
284.9265413,0.385068458,16.60308873
273.064935,0.390221976,6.026345106
570.8332247,0.767815793,19.61398836
82.47546798,0.114020369,9.623932534
551.2544328,0.762630029,9.502065046
390.9112705,0.530751376,14.44844734
101.0083731,0.13871742,10.96193154
565.6961116,0.764207736,16.82457124
417.5738956,0.765754816,1.747009998
458.3811881,0.633751107,9.610031747
156.5682422,0.219891432,7.480393242
360.1966517,0.578855054,2.70332562
499.7473917,0.697628876,8.17673469
335.5672434,0.46595126,8.91015443
228.1679357,0.310459234,13.6260246
517.3797932,0.734970268,6.454011163
495.6279127,0.679433427,11.39351541
172.0714951,0.23534713,11.99284939
229.5009873,0.347405423,3.717821826
348.2783931,0.480724516,9.911775798
196.6434308,0.265187023,17.84261805
453.9187898,0.613415632,16.63821742
332.714033,0.447925808,18.96547092
465.6876012,0.633955408,13.45133723
243.760611,0.332020589,13.26283242
508.0200271,0.709882458,8.053400891
328.910335,0.442346081,19.72402631
73.73072162,0.101709249,10.02424601
203.7764331,0.292445622,5.755520431
95.52780981,0.130441559,12.46602766
107.1400321,0.165822894,3.25583705
404.6985387,0.642398956,2.860484964
157.0491997,0.218113489,8.880507825
258.0057071,0.353800637,11.31480877
338.2771947,0.455328522,19.10053662
231.3531814,0.317571191,11.07336219
547.1825268,0.739175385,16.84104308
173.1612499,0.240914612,8.624876957
205.5109205,0.279131733,14.29967919
354.2575427,0.476445289,19.70779544
530.6364929,0.713575746,19.79738912
498.4555533,0.6834816,11.33118717
356.2292538,0.484497344,13.7834239
186.6874457,0.255609173,11.70606035
478.6003833,0.684439595,5.978046648
369.2291522,0.498934533,16.67441516
77.21897003,0.104546626,15.69164017
556.9708007,0.7990577,5.775940203
184.969539,0.250469797,15.61582907
476.8812081,0.649037716,13.53588452
142.7083198,0.198128752,8.931938045
281.2984254,0.378594213,19.17550524
388.083682,0.547678756,7.007529322
74.92874105,0.103292744,10.15421341
110.0063573,0.154133688,7.736589401
343.0473234,0.462239571,18.37271788
362.213193,0.497115575,11.1127571
323.480558,0.438959492,14.67243032
533.336408,0.750413855,7.293435616
426.6573643,0.624845733,4.74974149
145.8703931,0.20651593,6.727448749
387.4672137,0.532645788,10.73874873
163.492033,0.231847163,6.591148014
456.6414742,0.625809235,11.4654366
210.9225078,0.283591481,19.92665206
216.8613119,0.301083482,8.929627635
191.9943472,0.265015295,9.906276585
423.0312011,0.593657857,7.563620667
553.0400246,0.779326913,7.144652247
104.2642519,0.142087442,13.09385423
232.9280881,0.32716017,7.472210536
267.6908444,0.3630794,14.87535984
274.4309919,0.37006299,17.88610625
506.2251686,0.714485298,6.997203378
261.9829091,0.355013663,15.27757824
147.2967679,0.202820548,10.38738512
279.2903651,0.546317473,1.510327184
98.05220156,0.131884578,19.63330115
201.2757252,0.293442477,4.940669999
181.8281319,0.249621383,11.04362714
423.8951099,0.676093892,2.797244254
233.9057383,0.320377424,11.61001879
155.1394452,0.268548515,2.052628121
131.8077016,0.22052107,2.301434165
532.2979443,0.734592245,9.945615719
205.9717594,0.282895908,10.93793682
264.7507737,0.374212784,6.866962146
528.6853447,0.712988823,17.82457638
242.1709633,0.332119978,11.29017938
577.52561,0.790126197,11.91358518
351.0772598,0.472077528,19.85466876
498.4892493,0.674751463,15.80037325
247.4162677,0.336540359,13.74368939
446.989246,0.601025074,19.88155094
293.6983427,0.414555606,6.990539531
234.4379453,0.348065958,4.256268644
586.3376502,0.790370173,18.11876675
515.8620332,0.705016476,12.20978508
163.0367951,0.2266934,8.709699596
87.69255,0.125540493,5.909371687
132.2854735,0.182517522,9.988866569
421.9906548,0.59530831,7.041732373
280.0690546,0.378907336,16.05036521
277.3109705,0.454785296,2.482649513
429.800231,0.581691737,15.86973438
522.191953,0.703104902,18.87687913
79.58873141,0.108927056,11.81450284
382.4841233,0.541320455,6.755732665
202.0537515,0.321757286,2.817837033
489.1625368,0.687706053,7.374528826
101.0280848,0.178242866,1.938533045
423.7321341,0.573865701,15.54661268
325.9381983,0.448931302,10.3279594
72.7860162,0.107216307,4.526292844
251.4230815,0.349140987,8.898128428
188.8561686,0.269632453,6.08936187
369.8250397,0.500642307,15.75224748
72.65905436,0.103331264,6.369591794
274.7502282,0.386207003,7.390403624
85.69834875,0.123851122,5.361310813
196.2154419,0.276301824,7.213944928
132.2506113,0.194683989,4.550051103
436.4824108,0.587756841,18.81137011
366.7131656,0.495477845,16.73679431
250.1164692,0.344088508,10.57643233
122.9565677,0.172116635,7.843892003
217.3271404,0.327237344,3.85013956
206.4561062,0.292046308,6.798421771
223.0353436,0.319567791,5.855471407
131.8785829,0.178232993,16.5922334
123.1457998,0.187556035,3.57669617
443.3455753,0.731401008,2.425553017
249.4696854,0.393031959,2.966585855
428.6458272,0.579496438,16.42324097
178.8639486,0.257698242,5.527935862
184.8682939,0.258351437,8.0413716
239.0255886,0.323923778,15.25015358
441.5205952,0.605671893,11.22661238
122.5572133,0.18672003,3.569556121
130.5941525,0.178256897,12.57986323
352.8646189,0.478087966,15.35353368
89.52355426,0.12042236,19.57590334
279.0548342,0.423414271,3.66208462
252.6599394,0.386035679,3.507938058
533.6445827,0.72995693,11.96414534
139.4246031,0.193205223,9.226717075
177.1122152,0.246599052,8.519165474
487.7563952,0.767640116,2.982088877
248.9992132,0.334816525,19.85772147
217.3889836,0.292409057,19.60447626
467.9584004,0.69413695,4.28574328
471.6593014,0.714062628,3.714733626
219.4220628,0.297143304,15.58261437
442.2385613,0.612123718,9.41556674
499.6564177,0.677741015,14.85146936
75.17133544,0.104195208,9.183728367
131.2646126,0.178037613,14.87930486
479.8309789,0.655701216,12.24159275
382.0074971,0.613666746,2.708003902
155.137632,0.211860217,12.43432214
173.6885574,0.234191728,17.94691488
170.8282622,0.231152558,15.9687601
504.4910067,0.702887612,8.428704802
572.0621742,0.771028634,18.20102548
402.6849668,0.5414114,19.94147141
298.5348024,0.406808703,13.11293848
515.7174637,0.702841212,13.07473578
262.4889559,0.359880895,11.36113069
160.0150395,0.288084703,1.832382697
458.6971373,0.622802313,14.43797352
145.2016324,0.197528328,13.70259458
233.3485761,0.354808721,3.613871887
586.4713079,0.797396506,13.8980276
229.0921998,0.35227336,3.377789795
202.8356048,0.27529491,14.59809381
488.480723,0.680108809,8.52293138
440.7670539,0.593139219,19.27394106
476.3634078,0.647810836,13.82758528
440.2613046,0.598216193,14.1433102
560.6852959,0.754312286,19.469127
90.26471728,0.129977661,5.558695553
337.9806134,0.458125938,15.15236147
389.9089032,0.565324175,5.197210175
417.3935698,0.565894838,15.05358033
192.8525506,0.26964397,7.981035217
525.5390586,0.712631216,14.98315765
161.8801214,0.278929111,2.082628556
417.8045794,0.57341323,11.11199005
365.9035229,0.503513692,10.51919659
359.0322122,0.48382945,18.30346312
455.1407473,0.61457911,17.07743106
105.4650819,0.144549984,11.44065012
580.7398617,0.789632311,13.88451245
379.9050386,0.515900753,14.37598945
430.7491339,0.587551118,12.79528093
241.8804545,0.350766261,5.187899836
342.1690949,0.465066274,14.03144951
433.0268134,0.582788512,19.19286502
312.4247019,0.450357786,5.499345901
535.0795476,0.74750552,8.084335879
486.8640435,0.666342921,11.81085488
564.6252967,0.778498896,10.11975805
314.0591587,0.480036249,3.499589344
220.0690216,0.296167216,19.22296958
432.9522554,0.591136718,12.49244822
429.010936,0.579276493,17.09647334
110.6003742,0.149683196,15.880792
169.2914877,0.24218745,5.954757839
211.308695,0.329603526,3.121789483
473.094974,0.650610114,10.65357166
168.5950344,0.227628932,17.14232273
543.2782902,0.735656799,15.6182823
460.7936241,0.632314391,11.14913708
75.75130295,0.102809093,14.61006298
205.6008003,0.278563237,15.35426955
402.0561116,0.594530987,4.389660783
490.2887942,0.740019085,3.789036893
454.8273477,0.611483476,19.98426098
258.7839441,0.356801922,10.12327502
417.4433216,0.577530399,9.495929741
301.2577133,0.414395113,10.60183381
461.0298125,0.621395277,18.18367054
361.4457232,0.489202927,15.84754621
590.4459504,0.797855262,16.67892431
510.253412,0.707664089,9.094027071
376.2349172,0.537213952,6.081943803
364.0596461,0.519254592,6.158340719
393.9512875,0.536522449,13.30689005
563.1529953,0.775133477,10.46809548
310.7611929,0.425092762,11.95666812
273.5715894,0.371139047,14.77954551
243.3601606,0.342102559,7.384579558
294.8793441,0.415982425,7.043539197
543.6893183,0.754521303,8.994188745
89.09223738,0.120551136,15.97737658
530.5107593,0.769862253,5.154192473
276.4297881,0.38300706,9.248175636
299.1625867,0.444784647,4.211753596
386.7964291,0.528852698,12.08772842
211.7058713,0.293307261,9.260170745
148.8272667,0.200419213,18.7702171
415.0170185,0.564149549,13.98397494
205.9617838,0.278123646,17.05234992
177.2539365,0.240738236,14.3226337
126.7307745,0.222045507,1.978318402
481.3308361,0.65113074,16.10056982
208.7749553,0.335125501,2.717211773
115.2727178,0.18615879,2.646101142
239.472893,0.352135946,4.591223842
518.0514618,0.723055128,8.198679056
506.4067226,0.721500124,6.235193796
301.4751668,0.434681313,5.485763801
247.7376219,0.333231352,19.60343404
521.0694598,0.705553075,15.63886714
518.160985,0.709404637,11.72550421
136.9087444,0.186707458,12.86164306
413.9506156,0.5588,17.24157428
162.9219283,0.219107603,19.73587904
200.6242301,0.271953014,15.1345219
468.8994016,0.668872044,6.149401996
119.759143,0.168608196,7.232033954
268.0266422,0.366416372,12.12368736
152.970131,0.222601436,5.024344704
446.7871393,0.60696788,14.21738858
275.661687,0.37064646,19.90307318
427.588807,0.577261272,17.19071488
493.972729,0.673164234,13.09553479
172.5145971,0.232227516,19.0420961
439.1152469,0.596364265,14.33737566
358.2703214,0.524593052,4.757395703
164.4420854,0.22159686,18.31591191
215.6031156,0.296791104,10.44607236
308.0895903,0.418711819,14.06300559
421.5477693,0.571267996,15.25570184
101.7896159,0.137737641,15.95713874
208.4161667,0.286246018,10.94371276
452.3050181,0.726459226,2.710242819
78.00382202,0.105014972,18.9648728
511.2726463,0.723098755,6.814086217
433.4713629,0.770945039,1.894648302
223.666559,0.368632445,2.434682161
205.4927103,0.281071772,11.97958623
416.447152,0.566135687,13.95588008
518.0760376,0.779919406,3.855676303
475.3126898,0.639908618,18.95967301
198.3467708,0.292827012,4.445831286
234.9051846,0.316313463,18.82072256
233.1074847,0.351543256,3.810398996
289.7708149,0.393707369,14.16900134
81.94553294,0.119032569,5.107858598
236.8214368,0.334801075,6.849934373
413.3727354,0.560029621,15.38578689
298.7301725,0.444145669,4.211476485
354.5348585,0.478247264,17.67160098
590.2218544,0.793861602,19.64573453
193.2235802,0.349955255,1.803625808
364.4692343,0.499438877,11.49173652
256.0177383,0.383910157,3.960157034
325.2807419,0.45045411,9.334936295
369.4687143,0.51778112,7.713685124
285.6745484,0.399516832,7.954020494
180.8476818,0.248172771,11.14114117
131.2463131,0.180996237,10.08175582
253.6130405,0.343923036,14.95328194
450.2157161,0.612641477,13.59650838
143.9478586,0.193827398,18.84485075
248.8669295,0.339771657,12.51185158
248.6704193,0.35735412,5.675103492
504.4919214,0.774621447,3.406567401
111.1838454,0.149907772,17.97284059
78.32957685,0.113527085,5.215417779
389.6978975,0.526063887,17.23815536
545.2765893,0.737002448,16.54515714
336.6905638,0.456467879,15.06442627
128.9203217,0.173610751,18.77277404
114.1844857,0.161137217,7.010008679
128.4732947,0.172885727,19.2760124
488.9318835,0.661836176,15.78462613
163.9568749,0.2234042,13.13865489
141.4436215,0.195348776,9.801944919
571.0733971,0.769019201,18.78861359
401.165357,0.542917369,15.88772443
417.3965686,0.580394186,8.702785139
370.9331364,0.50112139,16.80038988
113.1590657,0.163099247,5.50567283
454.7837819,0.639910642,7.29005779
455.6661884,0.612721202,19.84494503
308.8812442,0.421234322,12.86036939
274.4431578,0.369144182,19.62123124
130.783634,0.183210722,7.757953549
441.8445926,0.612509148,9.166229358
250.7039919,0.339095515,16.17490228
212.5540857,0.287286922,16.55212973
390.0325529,0.594169195,3.571724171
110.2744802,0.153618028,8.448929032
468.8557022,0.631249415,18.92215362
342.6367344,0.468762859,11.91732166
469.8342463,0.665606963,6.672369731
280.2789098,0.378060362,17.70368005
470.6871125,0.635174341,17.44032731
324.1376975,0.500053781,3.31533158
247.3313974,0.346675282,7.694417899
294.8399888,0.446313279,3.717745123
392.3136226,0.587827103,3.982043352
317.4387236,0.438345203,9.831956765
354.1835852,0.479705422,15.51711631
563.7572354,0.760859353,17.37011878
376.5752005,0.617277868,2.487450827
115.4655467,0.156002901,16.75878109
300.3748601,0.404868236,18.16705913
331.6520642,0.446260966,19.34330993
371.393055,0.508567391,11.673761
453.5768778,0.630002326,8.86524081
405.114668,0.569109477,7.453162974
239.4373564,0.330856699,9.709812741
468.6039485,0.638445853,13.17219296
274.376102,0.394283437,5.676790091
234.3469349,0.315755524,18.40527189
172.8230333,0.293809288,2.176282734
424.5289732,0.610585053,5.626096763
510.302111,0.694657039,13.46823954
159.7388536,0.222681982,8.354594795
499.9183641,0.684594015,11.66214901
151.0321599,0.214882989,6.336819387
291.1039273,0.408932927,7.456479068
476.6890098,0.652370224,11.83009132
192.6823648,0.261102923,15.28002338
78.66572432,0.106578948,15.36810941
122.5053772,0.172000409,7.511988688
136.2373272,0.184394959,15.83971071
250.4410229,0.344051969,10.88562797
273.2024752,0.378147352,9.417960295
206.0471895,0.280409685,13.56319521
79.01194296,0.108339078,11.33572514
237.2807598,0.325264103,11.40358986
218.0561959,0.314911228,5.398674902
346.8562348,0.46965714,15.641763
518.3482115,0.708133895,12.32451142
392.2451454,0.620758473,2.901998993
293.683222,0.553186294,1.638419823
426.398688,0.587673981,10.20009813
219.8591131,0.295893245,19.2021795
181.0143024,0.281911517,3.147557971
179.2401021,0.241788666,17.66150022
377.4835632,0.507838101,19.47728942
553.2294273,0.748641971,15.93467194
393.3571707,0.530575598,17.71851189
348.904364,0.532596571,3.527532749
256.6416556,0.348860483,13.98720917
133.5346712,0.181707275,13.60266191
291.8016325,0.399056434,12.02695814
335.604991,0.468497615,8.175266303
108.8592121,0.152987107,7.412234234
72.81277564,0.104104562,5.993215291
342.1040276,0.464757622,14.21442445
179.5710409,0.243107525,15.71804054
289.287349,0.389159604,19.52683882
475.3914724,0.723623563,3.589475821
453.937125,0.629310085,9.156708002
508.7811208,0.693233339,13.14883309
114.5273438,0.156582711,12.09916843
566.2625375,0.798943605,7.029150687
168.3907351,0.229963739,12.42821073
285.9191032,0.394049744,10.20592283
169.0357054,0.233924073,9.449116852
212.0180825,0.329994824,3.157836276
99.50982246,0.134764254,15.55755321
83.16670294,0.112366728,16.74872358
96.28668815,0.154055627,2.757375551
339.2935298,0.472645511,8.451167365
377.5004691,0.508631555,18.41422614
175.7863127,0.236787656,18.58633551
226.640109,0.305237705,18.69984119
329.1158823,0.637850432,1.539408252
429.9793847,0.582215688,15.63645942
272.8134362,0.380894363,8.157951141
494.3445405,0.686672666,8.855387349
370.6187795,0.502923593,14.67403846
114.7879074,0.154330078,19.95499581
118.8897557,0.170432889,5.823801222
478.4743428,0.652400614,12.9168425
347.225416,0.470302626,15.49592458
271.4573806,0.371931097,11.52725592
556.3514433,0.792195781,6.277428991
456.5186054,0.625733518,11.42817425
368.7672837,0.500379707,14.70032024
229.9615479,0.311006921,16.22896097
456.1170211,0.629369454,9.972691937
495.8917076,0.673101774,14.56023364
354.6225328,0.521870755,4.561664989
235.4185238,0.355355939,3.787193887
222.8381412,0.299897373,19.21454726
174.1464584,0.250768103,5.557791313
98.55318448,0.133382481,15.86761674
112.6525531,0.199907802,1.906652976
99.05238481,0.138886272,7.656032092
111.5029727,0.150863393,16.0163568
266.5446939,0.420883857,2.93374726
183.616032,0.309597821,2.238646008
456.8661617,0.71064516,3.168372683
159.3494469,0.218560604,11.26299332
327.571066,0.511167938,3.114855903
333.6707768,0.458049345,11.05797256
323.9210636,0.440340811,13.9653386
408.8511336,0.646058512,2.923402904
553.5675981,0.747075615,17.3950201
117.6489918,0.170401124,5.248555523
380.5657996,0.519473081,12.57236523
336.1645376,0.454273157,16.65250551
487.807759,0.680134372,8.332958518
285.3359568,0.385619339,16.60647207
341.916538,0.466393391,12.78725935
83.24618468,0.11280991,15.26630603
486.1188942,0.661167714,13.7772332
111.4953446,0.169679097,3.594083126
381.8353578,0.582010517,3.559317783
266.9096633,0.361345183,15.72260748
87.16811876,0.14668868,2.254045373
472.8083819,0.636908496,18.55860164
225.9453039,0.327846065,5.159986841
327.2229227,0.454540579,8.852335747
308.8803047,0.418056036,15.84942977
521.2543899,0.711819359,12.44268751
83.52813155,0.113510114,14.09517893
397.9636017,0.561385778,7.04622058
554.073805,0.74694875,18.05930728
238.3687773,0.321182552,18.38868774
561.4064148,0.790551371,7.213462145
281.7001513,0.392186433,8.530995792
205.8989821,0.280561347,13.12949742
430.9262442,0.580788126,18.21964686
252.2110458,0.341367758,15.83357018
516.7438616,0.712939496,9.995470246
423.1888531,0.571176332,17.33803541
303.750345,0.434631144,5.941638936
202.0280471,0.272467953,17.79847166
80.28069078,0.111691729,8.62569229
121.7493317,0.171764865,7.035639145
335.1115875,0.454643135,14.76440247
261.0824554,0.411182577,2.971776989
190.2241297,0.256657395,17.5398672
308.3932796,0.434978629,7.057978773
446.6532258,0.604563575,15.81887507
507.6120703,0.698801502,10.43357826
387.1601931,0.598572176,3.275340339
189.3971905,0.255228377,18.30867455
533.9468105,0.761127888,6.198598234
361.2041286,0.498355939,9.991266581
473.3258979,0.676406214,6.026109168
73.0107948,0.100784946,9.895048642
75.39928675,0.102593748,13.62297228
487.8340713,0.723980232,4.269552046
274.7829709,0.381221213,9.04158439
461.7677443,0.632683957,11.52585033
586.7399191,0.793350999,16.34196992
456.5945641,0.618507633,15.44407657
113.6968058,0.155329586,12.31633695
484.2971595,0.693561461,5.887008674
310.0404402,0.422919225,12.78232024
91.98541444,0.158898295,2.06600604
401.4964786,0.543865668,15.44879671
268.7094374,0.371864696,9.446942965
124.2034843,0.16993244,11.90271991
173.6040176,0.29152289,2.271133311
156.0336906,0.210138259,18.72293328
388.0276103,0.524146741,16.87292875
393.6103774,0.535183877,13.89035079
430.7846716,0.599466962,8.594988581
90.95610217,0.123852346,13.36463918
499.6986461,0.694890886,8.691491474
139.3695187,0.23984365,2.090901446
312.0366158,0.60471934,1.539569155
360.6252611,0.627264531,2.022273458
347.9486595,0.468364553,19.07312238
371.7385651,0.554083702,4.134128506
581.9343172,0.797661536,11.42024426
503.5799108,0.696986001,9.426034147
99.95879205,0.153446716,3.411094105
443.8930918,0.61174576,10.21293248
447.4141554,0.602394812,18.90650948
112.9377546,0.164863207,4.885229021
230.3587267,0.320012276,8.841060468
295.4022929,0.40802499,9.782773014
520.6890691,0.792031868,3.604785213
278.0696744,0.38662143,8.716631565
138.4865451,0.214657874,3.229244239
139.3919009,0.23974239,2.094806509
347.7201595,0.469903608,16.63544907
88.36972153,0.118821488,19.88870281
369.5236833,0.508087885,10.69167501
414.7870864,0.609952723,4.589752226
556.3592828,0.74916693,18.82361688
238.2447339,0.321227119,17.96350452
163.412672,0.222262192,13.76816976
390.7662228,0.539862902,9.743651337
362.508019,0.489146006,17.49478236
391.961047,0.527794366,18.82587955
108.0192382,0.149495975,9.436654352
283.1175015,0.480851622,2.183391383
418.7875891,0.563171698,19.79023588
80.7512873,0.109625046,14.49762677
271.709907,0.375711962,9.586774772
192.8591684,0.266289674,9.849940864
414.718152,0.733677537,1.923415295
231.1032803,0.340794837,4.486716745
104.4069099,0.141317738,15.82343354
255.5698484,0.39588489,3.240700042
209.5003794,0.288579773,10.31088574
116.5266206,0.180375874,3.253325039
403.2816853,0.553880395,10.94400604
345.8036837,0.47446257,11.17900333
269.0731322,0.363678839,16.55053479
166.1004512,0.226636936,12.69525689
187.6350077,0.277134798,4.430378374
555.3741698,0.789781514,6.373174526
381.700358,0.521873051,12.09418453
334.672237,0.4555827,13.46463799
512.1799654,0.715370902,8.109181676
299.2818931,0.404608921,16.41980735
337.836419,0.454437757,19.57913889
441.1594808,0.652195714,4.398008187
279.8640191,0.379228663,15.29640893
295.2529702,0.433316584,4.665706369
73.0242022,0.100510845,10.47002251
183.3109679,0.259479922,6.74124996
466.954875,0.65936486,6.955149818
489.9867464,0.662512254,16.35413143
395.2187536,0.540711501,11.91179425
243.8908882,0.328570759,18.49459274
268.712738,0.36784416,11.75827575
342.7626873,0.477186916,8.534322532
417.4617135,0.571902411,11.56000156
161.8869152,0.225088006,8.713880153
212.1073779,0.32239691,3.621908095
469.7578618,0.649856119,9.509447064
67.64512172,0.120273586,1.896230322
448.2938597,0.604379263,18.02481041
530.4620935,0.722223378,13.40866874
463.504691,0.687704283,4.27753058
392.4893877,0.528940754,18.27304456
303.6783135,0.420128881,9.499316988
393.3477615,0.540481491,10.84109408
544.9216356,0.736219015,16.76795673
424.4250958,0.625490439,4.508941801
254.4753675,0.398636673,3.053177302
458.0907348,0.620170108,15.72111468
134.3110852,0.18089393,18.68297862
357.6959191,0.5026355,7.42421018
378.8358935,0.606781471,2.743918978
151.0847249,0.290907494,1.560779535
310.2510768,0.472305769,3.586982975
352.5278458,0.48194329,12.12003608
450.1876203,0.608226689,16.76928617
200.6387075,0.280635957,7.936227073
448.5232887,0.64778713,5.395301464
488.588077,0.693081864,6.565914364
150.6407064,0.205488316,12.77818053
279.3707008,0.380722905,13.08784716
366.2213392,0.494900527,16.64120844
176.1201067,0.270937866,3.369214175
260.7081636,0.361977124,8.922101385
567.7815953,0.772793182,13.51776293
471.9268421,0.636520635,17.75015086
166.9025184,0.242180659,5.158885006
75.50270723,0.133792196,1.914391533
182.0471375,0.247605477,13.77110009
134.7696108,0.189974045,7.114236236
303.8889212,0.442270645,5.018892845
458.7993502,0.664306687,5.26455847
429.1067432,0.577700884,18.9610595
196.0095796,0.268321217,11.75698618
426.1629487,0.713012309,2.301203312
186.8516456,0.365500009,1.510317808
298.7367576,0.401683631,19.88163091
273.1708852,0.373108731,12.38734203
406.9012316,0.595290061,4.792516819
407.7218554,0.552871036,14.98315425
282.994312,0.386261229,12.59336644
386.2864692,0.520243336,18.70673237
451.1415665,0.60996181,16.3778764
420.9716436,0.568470209,17.04765662
209.6038758,0.297282934,6.579016415
310.8545243,0.487438153,3.037728671
89.06638543,0.122863399,10.02568738
387.4349631,0.524800982,15.46383844
515.081141,0.752420272,4.855675618
128.1181172,0.218428942,2.155649379
79.95310099,0.108359999,15.213591
325.9324625,0.438990383,18.65905801
485.0409863,0.684861529,6.960666027
355.8404012,0.504630233,6.588769216
545.6496322,0.740419263,14.6843782
518.7036503,0.737033714,6.43492681
132.5609486,0.234379364,1.926569077
215.5469027,0.296081987,10.9109737
199.0349296,0.270098249,14.65686531
449.6992406,0.616819132,11.25495136
338.9145622,0.458748225,15.8047007
437.806715,0.738643318,2.233883892
230.4539163,0.399193736,2.048227709
125.2953695,0.169175664,17.11574356
230.8999924,0.357504744,3.248997857
550.8737886,0.745082491,16.18492656
137.0702275,0.18598999,14.70115612
477.2887503,0.641785868,19.85764697
482.0819179,0.665815946,9.799407249
311.136479,0.423432053,13.5578869
434.548274,0.607949697,7.908760766
323.2888903,0.478051767,4.389951388
322.6214997,0.462189403,5.864568005
208.0064419,0.303953845,4.841439064
121.9249051,0.168122955,10.10316984
166.1588561,0.224028445,17.97688706
487.0185513,0.666801045,11.71246405
378.8520428,0.511571667,17.0711848
245.7674507,0.334154111,13.90243214
122.4619943,0.170638103,8.415678525
409.5965292,0.555440293,14.96185145
189.3804425,0.320025547,2.221468271
146.1113496,0.211250871,5.338865642
433.5296403,0.592384955,12.26321509
294.0219413,0.406357938,9.676449772
213.7408804,0.291084627,13.31769094
209.159467,0.290792139,8.725634291
337.7151001,0.583982993,2.059301895
256.9507268,0.367968794,5.888753071
346.305356,0.47000221,14.61075782
178.7244578,0.250716292,7.604670026
411.9820818,0.588420426,6.062976149
140.9829596,0.202055067,5.83901729
224.3457977,0.312074219,8.648424156
303.0811525,0.428441788,6.856565483
188.8512965,0.253944204,19.84098738
446.5343711,0.609626676,12.5194221
452.4631892,0.626851767,9.263288555
403.8723544,0.568878872,7.186040723
364.5268313,0.512492999,7.372471752
461.4025897,0.665137437,5.496924762
571.3378061,0.79018757,9.551594369
541.2074773,0.733273514,15.35088483
185.4516284,0.25233943,13.62230642
205.0203427,0.283557552,9.548784538
324.3728576,0.450387338,8.916833939
424.3634125,0.654448252,3.321812195
117.3364377,0.159157065,14.8507566
121.4771316,0.166932746,10.8189234
498.9043393,0.791640535,2.865568964
320.5448931,0.43297782,16.89015282
489.2195809,0.789401243,2.655677323
540.7091871,0.751772929,8.719732167
86.38310163,0.116481769,17.90529365
523.398738,0.714783811,12.42761538
142.0114594,0.192535705,15.05569766
227.6472561,0.31172037,11.68098277
101.0373571,0.137803638,12.82629497
281.2351587,0.389217068,9.439042768
385.5287765,0.519792719,17.98601232
539.5387321,0.795772228,4.48017109
471.5522023,0.634140658,19.77471259
474.9429643,0.739358863,3.154749411
127.184008,0.172719083,14.3605975
519.5363851,0.703379044,15.70549414
588.6104555,0.794713621,17.14231961
586.3198334,0.788946132,19.33224686
163.6450751,0.231136219,6.931531445
280.1371061,0.432478581,3.302144166
443.3263918,0.604135344,13.10118202
354.9910294,0.581857202,2.488136164
191.2325185,0.258177265,17.17725247
381.7261777,0.608399471,2.80654481
434.3975598,0.584247292,19.68088332
131.9161593,0.249225543,1.627267209
134.8958913,0.217122115,2.684862491
209.3912215,0.283107743,16.37369854
468.4560639,0.631025094,18.58048874
235.9584217,0.369794649,3.046212432
78.75206251,0.134966489,2.118984027
234.5797779,0.318616085,14.29710766
393.9296976,0.722390889,1.747038825
449.8390876,0.635371732,6.930370212
139.2638542,0.199149154,5.981384221
95.84937902,0.13172589,10.80097813
425.2767675,0.57493009,16.43387493
250.5493334,0.338516887,16.75018565
73.0043695,0.100509212,10.4167767
147.9906029,0.206246163,8.392016795
495.2195258,0.73722258,4.171794943
198.2701079,0.268108956,16.30097444
292.4252512,0.398775348,12.87418653
79.30208281,0.110331248,8.624388122
484.9853162,0.657598713,15.01077546
476.0386481,0.641147628,18.67718595
121.7777093,0.193840932,2.823401944
134.4811092,0.187769755,8.150573095
402.8091567,0.632595342,3.014240619
201.0973606,0.274290307,12.80776889
126.78644,0.173446331,11.93430646
454.9118534,0.627854081,9.928309741
139.3050779,0.195126478,7.77052994
276.7842147,0.396793784,5.821713085
